# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Thu Feb 20 16:34:28 CET 2014
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: IPHAS
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	1.0000e+09 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    gR      gI      Ha	int_IMF	stage
	0.019000	9.0000	2.15985775	2.1599	2.2461	3.6456	2.0546	-0.845	-0.856	-1.445	-1.185	3.27752972	3
	0.019000	9.0000	2.16010618	2.1601	2.2903	3.6422	1.9969	-0.956	-0.947	-1.547	-1.280	3.27754140	3
	0.019000	9.0000	2.16034818	2.1603	2.3341	3.6389	1.9398	-1.065	-1.038	-1.648	-1.375	3.27755284	3
	0.019000	9.0000	2.16060591	2.1606	2.3796	3.6354	1.8804	-1.179	-1.132	-1.753	-1.472	3.27756476	3
	0.019000	9.0000	2.16086912	2.1609	2.4237	3.6319	1.8223	-1.289	-1.223	-1.854	-1.567	3.27757716	3
	0.019000	9.0000	2.16116357	2.1612	2.4657	3.6286	1.7675	-1.394	-1.309	-1.951	-1.657	3.27759099	3
	0.019000	9.0000	2.16131115	2.1613	2.4823	3.6274	1.7459	-1.436	-1.344	-1.989	-1.693	3.27759790	4
	0.019000	9.0000	2.16137338	2.1614	2.4510	3.6299	1.7871	-1.357	-1.280	-1.917	-1.626	3.27760077	4
	0.019000	9.0000	2.16139722	2.1614	2.4284	3.6316	1.8166	-1.301	-1.233	-1.865	-1.577	3.27760196	4
	0.019000	9.0000	2.16141915	2.1614	2.3961	3.6341	1.8591	-1.220	-1.166	-1.791	-1.508	3.27760291	4
	0.019000	9.0000	2.16144776	2.1614	2.3480	3.6380	1.9226	-1.100	-1.068	-1.680	-1.405	3.27760434	4
	0.019000	9.0000	2.16148400	2.1615	2.2991	3.6417	1.9866	-0.978	-0.967	-1.567	-1.300	3.27760601	4
	0.019000	9.0000	2.16153193	2.1615	2.2503	3.6455	2.0506	-0.856	-0.866	-1.455	-1.196	3.27760816	4
	0.019000	9.0000	2.16159391	2.1616	2.2018	3.6493	2.1140	-0.734	-0.766	-1.343	-1.091	3.27761102	4
	0.019000	9.0000	2.16166973	2.1617	2.1535	3.6529	2.1768	-0.614	-0.661	-1.229	-0.984	3.27761459	4
	0.019000	9.0000	2.16175985	2.1618	2.1059	3.6565	2.2387	-0.495	-0.557	-1.116	-0.877	3.27761889	4
	0.019000	9.0000	2.16186595	2.1619	2.0589	3.6600	2.3001	-0.377	-0.454	-1.004	-0.771	3.27762389	4
	0.019000	9.0000	2.16199517	2.1620	2.0124	3.6635	2.3604	-0.261	-0.352	-0.894	-0.666	3.27762985	4
	0.019000	9.0000	2.16216683	2.1622	1.9660	3.6669	2.4203	-0.145	-0.250	-0.783	-0.561	3.27763796	4
	0.019000	9.0000	2.16242671	2.1624	1.9200	3.6703	2.4801	-0.030	-0.149	-0.674	-0.457	3.27765012	4
	0.019000	9.0000	2.16271114	2.1627	1.8810	3.6731	2.5306	0.068	-0.063	-0.581	-0.369	3.27766347	4
	0.019000	9.0000	2.16298652	2.1630	1.8444	3.6758	2.5777	0.159	0.019	-0.493	-0.285	3.27767634	4
	0.019000	9.0000	2.16324687	2.1632	1.8090	3.6783	2.6234	0.247	0.100	-0.407	-0.202	3.27768850	4
	0.019000	9.0000	2.16361380	2.1636	1.7648	3.6816	2.6807	0.358	0.202	-0.299	-0.097	3.27770543	4
	0.019000	9.0000	2.16410637	2.1641	1.7192	3.6849	2.7397	0.472	0.307	-0.188	0.010	3.27772856	4
	0.019000	9.0000	2.16479182	2.1648	1.6745	3.6883	2.7982	0.584	0.409	-0.078	0.115	3.27776051	4
	0.019000	9.0000	2.16597939	2.1660	1.6251	3.6923	2.8639	0.707	0.522	0.042	0.230	3.27781582	4
	0.019000	9.0000	2.16693258	2.1669	1.6058	3.6940	2.8902	0.756	0.565	0.089	0.275	3.27786016	5
	0.019000	9.0000	2.19300342	2.1930	1.6379	3.6944	2.8649	0.675	0.483	0.008	0.194	3.27905488	5
	0.019000	9.0000	2.20000005	2.2000	1.6470	3.6945	2.8575	0.653	0.460	-0.015	0.171	3.27936959	5
	0.019000	9.0000	2.20279574	2.2028	1.6507	3.6945	2.8543	0.643	0.451	-0.024	0.162	3.27949452	5
	0.019000	9.0000	2.23255038	2.2326	1.6937	3.6947	2.8180	0.536	0.342	-0.132	0.053	3.28080106	5
	0.019000	9.0000	2.25000000	2.2500	1.7218	3.6946	2.7928	0.465	0.272	-0.202	-0.017	3.28154731	5
	0.019000	9.0000	2.27536869	2.2754	1.7669	3.6938	2.7493	0.353	0.161	-0.315	-0.128	3.28260684	5
	0.019000	9.0000	2.29999995	2.3000	1.8166	3.6918	2.6963	0.229	0.042	-0.437	-0.249	3.28360772	5
	0.019000	9.0000	2.31471157	2.3147	1.8486	3.6902	2.6605	0.148	-0.033	-0.516	-0.326	3.28419280	5
	0.019000	9.0000	2.31603694	2.3160	1.8504	3.6901	2.6586	0.144	-0.037	-0.521	-0.330	3.28424525	6
	0.019000	9.0000	2.32676983	2.3268	1.8894	3.6867	2.6082	0.047	-0.126	-0.615	-0.421	3.28466558	6
	0.019000	9.0000	2.33027363	2.3303	1.9137	3.6842	2.5744	-0.014	-0.179	-0.674	-0.476	3.28480196	7
	0.019000	9.0000	2.33108354	2.3311	1.9355	3.6819	2.5437	-0.069	-0.228	-0.727	-0.526	3.28483343	7
	0.019000	9.0000	2.33219147	2.3322	2.0005	3.6758	2.4546	-0.231	-0.373	-0.884	-0.677	3.28487635	7
	0.019000	9.0000	2.33269238	2.3327	2.0989	3.6675	2.3231	-0.477	-0.586	-1.118	-0.897	3.28489566	7
	0.019000	9.0000	2.33292747	2.3329	2.0969	3.6676	2.3253	-0.472	-0.581	-1.113	-0.892	3.28490472	7
	0.019000	9.0000	2.33304930	2.3330	2.1116	3.6663	2.3057	-0.509	-0.613	-1.147	-0.924	3.28490949	7
	0.019000	9.0000	2.33312821	2.3331	2.1282	3.6649	2.2834	-0.551	-0.649	-1.187	-0.961	3.28491259	7
	0.019000	9.0000	2.33318043	2.3332	2.1416	3.6638	2.2656	-0.584	-0.678	-1.218	-0.991	3.28491449	7
	0.019000	9.0000	2.33323026	2.3332	2.1510	3.6630	2.2531	-0.608	-0.698	-1.241	-1.012	3.28491640	7
	0.019000	9.0000	2.33338976	2.3334	2.1547	3.6627	2.2482	-0.617	-0.706	-1.249	-1.020	3.28492260	7
	0.019000	9.0000	2.33362031	2.3336	2.1454	3.6635	2.2605	-0.594	-0.686	-1.227	-1.000	3.28493166	7
	0.019000	9.0000	2.33665037	2.3367	2.1814	3.6605	2.2130	-0.684	-0.764	-1.312	-1.080	3.28504848	7
	0.019000	9.0000	2.33821702	2.3382	2.2302	3.6566	2.1490	-0.805	-0.869	-1.427	-1.189	3.28510880	7
	0.019000	9.0000	2.33932543	2.3393	2.2815	3.6524	2.0813	-0.934	-0.981	-1.549	-1.303	3.28515148	7
	0.019000	9.0000	2.34013724	2.3401	2.3300	3.6484	2.0170	-1.055	-1.083	-1.662	-1.409	3.28518271	7
	0.019000	9.0000	2.34077621	2.3408	2.3762	3.6447	1.9560	-1.171	-1.178	-1.768	-1.508	3.28520727	7
	0.019000	9.0000	2.34130454	2.3413	2.4210	3.6410	1.8966	-1.282	-1.269	-1.871	-1.603	3.28522754	7
	0.019000	9.0000	2.34175491	2.3418	2.4647	3.6375	1.8387	-1.392	-1.358	-1.971	-1.696	3.28524470	7
	0.019000	9.0000	2.34214997	2.3421	2.5077	3.6340	1.7820	-1.499	-1.446	-2.070	-1.787	3.28525996	7
	0.019000	9.0000	2.34250712	2.3425	2.5504	3.6304	1.7251	-1.606	-1.533	-2.168	-1.878	3.28527355	7
	0.019000	9.0000	2.34283566	2.3428	2.5933	3.6269	1.6681	-1.713	-1.620	-2.266	-1.969	3.28528619	7
	0.019000	9.0000	2.34314322	2.3431	2.6359	3.6234	1.6115	-1.820	-1.703	-2.363	-2.057	3.28529787	7
	0.019000	9.0000	2.34343505	2.3434	2.6785	3.6198	1.5546	-1.926	-1.781	-2.457	-2.141	3.28530908	7
	0.019000	9.0000	2.34371233	2.3437	2.7201	3.6163	1.4991	-2.030	-1.857	-2.549	-2.223	3.28531981	7
	0.019000	9.0000	2.34398222	2.3440	2.7615	3.6128	1.4437	-2.134	-1.932	-2.641	-2.304	3.28533006	7
	0.019000	9.0000	2.34423256	2.3442	2.8033	3.6093	1.3877	-2.238	-2.009	-2.733	-2.387	3.28533959	7
	0.019000	9.0000	2.34443092	2.3444	2.8453	3.6056	1.3313	-2.343	-2.085	-2.826	-2.469	3.28534722	7
	0.019000	9.0000	2.34455061	2.3446	2.8811	3.6025	1.2831	-2.433	-2.150	-2.905	-2.539	3.28535175	7
	0.019000	9.0000	2.34461570	2.3446	2.9051	3.6004	1.2506	-2.493	-2.194	-2.958	-2.587	3.28535438	8
