run,zp
407192,21.36
407195,21.36
407198,21.36
407201,21.36
407204,21.36
407207,21.36
407210,21.36
407213,21.36
407216,21.36
407219,21.36
407222,21.36
407225,21.36
407228,21.36
407231,21.36
407237,21.36
407240,21.36
407243,21.36
407246,21.36
407249,21.36
407252,21.36
407255,21.36
407258,21.36
407261,21.36
407264,21.36
407267,21.36
407270,21.36
407273,21.36
407380,21.39
407383,21.39
407386,21.39
407389,21.39
407392,21.39
407395,21.39
407398,21.39
407401,21.39
407404,21.39
407407,21.39
407410,21.39
407413,21.39
407416,21.39
407419,21.39
407422,21.39
407425,21.39
407428,21.39
407431,21.39
407434,21.39
407437,21.39
407440,21.39
407443,21.39
407446,21.39
407449,21.39
407455,21.39
407458,21.39
407461,21.39
407464,21.39
407467,21.39
407470,21.39
407473,21.39
407476,21.39
407479,21.39
407482,21.39
407485,21.39
407488,21.39
407491,21.39
407494,21.39
407497,21.39
407500,21.39
407503,21.39
407506,21.39
407509,21.39
407512,21.39
407515,21.39
407518,21.39
407521,21.39
407524,21.39
407530,21.39
407533,21.39
407536,21.39
407539,21.39
407542,21.39
407545,21.39
407548,21.39
407551,21.39
407554,21.39
407557,21.39
407560,21.39
407563,21.39
407566,21.39
407569,21.39
407572,21.39
407575,21.39
407578,21.39
407581,21.39
407584,21.39
407587,21.39
407590,21.39
407593,21.39
407596,21.39
407602,21.39
407605,21.39
407608,21.39
407611,21.39
407614,21.39
407617,21.39
407620,21.39
407623,21.39
407626,21.39
407629,21.39
407632,21.39
407635,21.39
407638,21.39
407641,21.39
407644,21.39
407647,21.39
407650,21.39
407653,21.39
407761,21.37
407764,21.37
407767,21.37
407770,21.37
407773,21.37
407776,21.37
407779,21.37
407782,21.37
407785,21.37
407788,21.37
407791,21.37
407794,21.37
407797,21.37
407800,21.37
407803,21.37
407806,21.37
407809,21.37
407812,21.37
407815,21.37
407818,21.37
407821,21.37
407824,21.37
407836,21.37
407839,21.37
407842,21.37
407845,21.37
407848,21.37
407851,21.37
407859,21.37
407880,21.37
407883,21.37
407886,21.37
407889,21.37
407892,21.37
407895,21.37
407898,21.37
407915,21.37
407918,21.37
407921,21.37
407924,21.37
408051,21.36
408054,21.36
408057,21.36
408060,21.36
408063,21.36
408066,21.36
408069,21.36
408072,21.36
408075,21.36
408078,21.36
408081,21.36
408084,21.36
408087,21.36
408090,21.36
408093,21.36
408096,21.36
408099,21.36
408102,21.36
408105,21.36
408108,21.36
408111,21.36
408114,21.36
408117,21.36
408120,21.36
408123,21.36
408126,21.36
408132,21.36
408135,21.36
408138,21.36
408141,21.36
408144,21.36
408147,21.36
408150,21.36
408153,21.36
408156,21.36
408159,21.36
408162,21.36
408165,21.36
408168,21.36
408171,21.36
408174,21.36
408177,21.36
408180,21.36
408183,21.36
408186,21.36
408189,21.36
408192,21.36
408195,21.36
408198,21.36
408201,21.36
408207,21.36
408210,21.36
408213,21.36
408216,21.36
408219,21.36
408222,21.36
408225,21.36
408228,21.36
408231,21.36
408234,21.36
408237,21.36
408240,21.36
408243,21.36
408246,21.36
408249,21.36
408252,21.36
408255,21.36
408258,21.36
408261,21.36
408264,21.36
408267,21.36
408270,21.36
408273,21.36
408279,21.36
408282,21.36
408285,21.36
408288,21.36
408291,21.36
408294,21.36
408297,21.36
408300,21.36
408303,21.36
408306,21.36
408309,21.36
408312,21.36
408315,21.36
408318,21.36
408321,21.36
408324,21.36
408427,21.33
408430,21.33
408433,21.33
408436,21.33
408439,21.33
408442,21.33
408445,21.33
408448,21.33
408451,21.33
408454,21.33
408457,21.33
408460,21.33
408463,21.33
408466,21.33
408469,21.33
408472,21.33
408475,21.33
408478,21.33
408481,21.33
408484,21.33
408487,21.33
408490,21.33
408493,21.33
408496,21.33
408499,21.33
408502,21.33
408505,21.33
408508,21.33
408511,21.33
408517,21.33
408520,21.33
408523,21.33
408526,21.33
408529,21.33
408532,21.33
408535,21.33
408538,21.33
408541,21.33
408544,21.33
408547,21.33
408550,21.33
408553,21.33
408556,21.33
408559,21.33
408562,21.33
408565,21.33
408568,21.33
408571,21.33
408574,21.33
408577,21.33
408580,21.33
408583,21.33
408586,21.33
408592,21.33
408595,21.33
408598,21.33
408601,21.33
408604,21.33
408607,21.33
408610,21.33
408613,21.33
408616,21.33
408619,21.33
408622,21.33
408625,21.33
408628,21.33
408631,21.33
408634,21.33
408637,21.33
408640,21.33
408643,21.33
408646,21.33
408649,21.33
408652,21.33
408655,21.33
408661,21.33
408664,21.33
408667,21.33
408670,21.33
408673,21.33
408676,21.33
408679,21.33
408682,21.33
408685,21.33
408688,21.33
408691,21.33
408694,21.33
408697,21.33
408700,21.33
408703,21.33
408706,21.33
408709,21.33
410001,21.05
410004,21.05
410007,21.05
410010,21.05
410013,21.05
410016,21.05
410019,21.05
410022,21.05
410025,21.05
410028,21.05
410031,21.05
410034,21.05
410037,21.05
410040,21.05
410047,21.05
410050,21.05
410053,21.05
410056,21.05
410059,21.05
410062,21.05
410065,21.05
410068,21.05
410071,21.05
410074,21.05
410077,21.05
410080,21.05
410083,21.05
410086,21.05
410089,21.05
410092,21.05
410095,21.05
410098,21.05
410101,21.05
410104,21.05
410107,21.05
410110,21.05
410113,21.05
410116,21.05
410119,21.05
410122,21.05
410125,21.05
410128,21.05
410134,21.05
410137,21.05
410140,21.05
410143,21.05
410146,21.05
410149,21.05
410152,21.05
410155,21.05
410158,21.05
410161,21.05
410164,21.05
410167,21.05
410170,21.05
410173,21.05
410176,21.05
410179,21.05
410182,21.05
410185,21.05
410188,21.05
410191,21.05
410194,21.05
410197,21.05
410203,21.05
410206,21.05
410209,21.05
410212,21.05
410215,21.05
410218,21.05
410221,21.05
410224,21.05
410227,21.05
410230,21.05
410233,21.05
410236,21.05
410239,21.05
410265,20.86
410268,20.86
410271,20.86
410274,20.86
410277,20.86
410280,20.86
410283,20.86
410286,20.86
410289,20.86
410292,20.86
410295,20.86
410298,20.86
410301,20.86
410304,20.86
410307,20.86
410310,20.86
410313,20.86
410316,20.86
410319,20.86
410325,20.86
410328,20.86
410331,20.86
410334,20.86
410337,20.86
410340,20.86
410343,20.86
410346,20.86
410349,20.86
410352,20.86
410355,20.86
410358,20.86
410361,20.86
410364,20.86
410367,20.86
410370,20.86
410376,20.86
410379,20.86
410382,20.86
410385,20.86
410388,20.86
410391,20.86
410394,20.86
410413,21.25
410416,21.25
410419,21.25
410422,21.25
410425,21.25
410428,21.25
410431,21.25
410434,21.25
410437,21.25
410440,21.25
410443,21.25
410446,21.25
410449,21.25
410452,21.25
410455,21.25
410458,21.25
410461,21.25
410464,21.25
410467,21.25
410470,21.25
410473,21.25
410482,21.25
410485,21.25
410488,21.25
410491,21.25
410494,21.25
410497,21.25
410500,21.25
410503,21.25
410506,21.25
410509,21.25
410512,21.25
410515,21.25
410518,21.25
410521,21.25
410524,21.25
410527,21.25
410530,21.25
410533,21.25
410536,21.25
410539,21.25
410542,21.25
410545,21.25
410548,21.25
410551,21.25
410554,21.25
410557,21.25
410560,21.25
410563,21.25
410566,21.25
410569,21.25
410572,21.25
410575,21.25
410578,21.25
410585,21.25
410588,21.25
410591,21.25
410594,21.25
410597,21.25
410600,21.25
410603,21.25
410606,21.25
410609,21.25
410612,21.25
410615,21.25
410618,21.25
410621,21.25
410624,21.25
410627,21.25
410630,21.25
410633,21.25
410636,21.25
410639,21.25
410642,21.25
410645,21.25
410648,21.25
410651,21.25
410654,21.25
410657,21.25
410663,21.25
410666,21.25
410669,21.25
410672,21.25
410675,21.25
410678,21.25
410681,21.25
410730,21.27
410733,21.27
410736,21.27
410739,21.27
410742,21.27
410745,21.27
410748,21.27
410751,21.27
410754,21.27
410757,21.27
410760,21.27
410763,21.27
410766,21.27
410769,21.27
410772,21.27
410775,21.27
410778,21.27
410781,21.27
410784,21.27
410787,21.27
410790,21.27
410793,21.27
410796,21.27
410799,21.27
410802,21.27
410805,21.27
410811,21.27
410814,21.27
410817,21.27
410820,21.27
410823,21.27
410826,21.27
410829,21.27
410832,21.27
410835,21.27
410838,21.27
410841,21.27
410844,21.27
410847,21.27
410850,21.27
410853,21.27
410856,21.27
410859,21.27
410862,21.27
410865,21.27
410868,21.27
410871,21.27
410874,21.27
410877,21.27
410880,21.27
410883,21.27
410886,21.27
410892,21.27
410895,21.27
410898,21.27
410901,21.27
410904,21.27
410907,21.27
410910,21.27
410913,21.27
410916,21.27
410919,21.27
410922,21.27
410925,21.27
410928,21.27
410931,21.27
410934,21.27
410937,21.27
410940,21.27
410943,21.27
410946,21.27
410949,21.27
410952,21.27
410955,21.27
410958,21.27
410961,21.27
410970,21.27
410973,21.27
410976,21.27
410979,21.27
410982,21.27
410985,21.27
410988,21.27
410991,21.27
410994,21.27
411039,20.67
411042,20.67
411045,20.67
411048,20.67
411051,20.67
411054,20.67
411057,20.67
411060,20.67
411063,20.67
411066,20.67
411069,20.67
411072,20.67
411075,20.67
411078,20.67
411081,20.67
411084,20.67
411087,20.67
411090,20.67
411093,20.67
411096,20.67
411099,20.67
411102,20.67
411108,20.67
411111,20.67
411114,20.67
411117,20.67
411120,20.67
411123,20.67
411126,20.67
411129,20.67
411132,20.67
411135,20.67
411138,20.67
411141,20.67
411144,20.67
411147,20.67
411150,20.67
411153,20.67
411156,20.67
411159,20.67
411162,20.67
411165,20.67
411219,21.09
411222,21.09
411225,21.09
411228,21.09
411231,21.09
411234,21.09
411237,21.09
411240,21.09
411243,21.09
411246,21.09
411249,21.09
411252,21.09
411255,21.09
411258,21.09
411261,21.09
411264,21.09
411267,21.09
411270,21.09
411273,21.09
411276,21.09
411279,21.09
411282,21.09
411285,21.09
411288,21.09
411294,21.09
411297,21.09
411300,21.09
411303,21.09
411306,21.09
411309,21.09
411312,21.09
411315,21.09
411318,21.09
411321,21.09
411324,21.09
411327,21.09
411330,21.09
411333,21.09
411336,21.09
411339,21.09
411345,21.09
411348,21.09
411351,21.09
411354,21.09
411357,21.09
411360,21.09
411363,21.09
411366,21.09
411369,21.09
411372,21.09
411375,21.09
411378,21.09
411381,21.09
411387,21.09
411390,21.09
411393,21.09
411396,21.09
411399,21.09
411402,21.09
411405,21.09
411408,21.09
411411,21.09
411414,21.09
411417,21.09
411420,21.09
411423,21.09
411426,21.09
411429,21.09
411432,21.09
411435,21.09
411438,21.09
411441,21.09
411477,20.73
411480,20.73
411483,20.73
411486,20.73
411489,20.73
411492,20.73
411495,20.73
411498,20.73
411501,20.73
411504,20.73
411507,20.73
411510,20.73
411513,20.73
411516,20.73
411519,20.73
411522,20.73
411525,20.73
411528,20.73
411531,20.73
411534,20.73
411537,20.73
411546,20.73
411549,20.73
411552,20.73
411555,20.73
411558,20.73
411561,20.73
411564,20.73
411567,20.73
411570,20.73
411573,20.73
411576,20.73
411579,20.73
411582,20.73
411585,20.73
411588,20.73
411591,20.73
411594,20.73
411597,20.73
411600,20.73
411603,20.73
411606,20.73
411609,20.73
411612,20.73
411615,20.73
411618,20.73
411621,20.73
411624,20.73
411627,20.73
411630,20.73
411633,20.73
411636,20.73
411639,20.73
411642,20.73
411645,20.73
411700,21.1
411703,21.1
411706,21.1
411709,21.1
411712,21.1
411715,21.1
411718,21.1
411721,21.1
411724,21.1
411727,21.1
411730,21.1
411733,21.1
411736,21.1
411739,21.1
411742,21.1
411745,21.1
411748,21.1
411751,21.1
411754,21.1
411757,21.1
411760,21.1
411763,21.1
411766,21.1
411769,21.1
411772,21.1
411775,21.1
411778,21.1
411781,21.1
411784,21.1
411787,21.1
411795,21.1
411798,21.1
411801,21.1
411804,21.1
411807,21.1
411810,21.1
411813,21.1
411816,21.1
411822,21.1
411825,21.1
411828,21.1
411831,21.1
411834,21.1
411837,21.1
411840,21.1
411843,21.1
411846,21.1
411849,21.1
411852,21.1
411855,21.1
411858,21.1
411861,21.1
411864,21.1
411868,21.1
411871,21.1
411874,21.1
411877,21.1
411880,21.1
411889,21.1
411891,21.1
411894,21.1
411897,21.1
411900,21.1
411903,21.1
411906,21.1
411909,21.1
411912,21.1
411915,21.1
411918,21.1
411921,21.1
411924,21.1
411927,21.1
411930,21.1
411933,21.1
411936,21.1
411939,21.1
411942,21.1
411945,21.1
411948,21.1
411951,21.1
411954,21.1
411957,21.1
411960,21.1
411963,21.1
411966,21.1
412038,21.29
412041,21.29
412044,21.29
412047,21.29
412050,21.29
412053,21.29
412056,21.29
412059,21.29
412062,21.29
412065,21.29
412068,21.29
412071,21.29
412074,21.29
412077,21.29
412080,21.29
412083,21.29
412086,21.29
412089,21.29
412092,21.29
412095,21.29
412098,21.29
412101,21.29
412104,21.29
412107,21.29
412110,21.29
412113,21.29
412116,21.29
412119,21.29
412122,21.29
412125,21.29
412128,21.29
412131,21.29
412140,21.29
412143,21.29
412146,21.29
412149,21.29
412152,21.29
412155,21.29
412158,21.29
412161,21.29
412164,21.29
412167,21.29
412170,21.29
412173,21.29
412176,21.29
412179,21.29
412182,21.29
412185,21.29
412188,21.29
412191,21.29
412194,21.29
412197,21.29
412200,21.29
412203,21.29
412206,21.29
412209,21.29
412212,21.29
412215,21.29
412218,21.29
412221,21.29
412230,21.29
412233,21.29
412236,21.29
412239,21.29
412242,21.29
412245,21.29
412248,21.29
412251,21.29
412254,21.29
412257,21.29
412260,21.29
412263,21.29
412266,21.29
412269,21.29
412272,21.29
412275,21.29
412278,21.29
412281,21.29
412284,21.29
412287,21.29
412290,21.29
412293,21.29
412296,21.29
412299,21.29
412302,21.29
412305,21.29
412308,21.29
412311,21.29
412352,21.35
412355,21.35
412358,21.35
412361,21.35
412364,21.35
412367,21.35
412370,21.35
412373,21.35
412376,21.35
412379,21.35
412382,21.35
412385,21.35
412388,21.35
412391,21.35
412394,21.35
412397,21.35
412400,21.35
412403,21.35
412406,21.35
412409,21.35
412412,21.35
412415,21.35
412418,21.35
412421,21.35
412424,21.35
412427,21.35
412430,21.35
412433,21.35
412436,21.35
412439,21.35
412451,21.35
412454,21.35
412457,21.35
412460,21.35
412463,21.35
412466,21.35
412469,21.35
412472,21.35
412475,21.35
412478,21.35
412481,21.35
412484,21.35
412487,21.35
412490,21.35
412493,21.35
412496,21.35
412499,21.35
412502,21.35
412505,21.35
412508,21.35
412511,21.35
412514,21.35
412517,21.35
412520,21.35
412523,21.35
412526,21.35
412529,21.35
412532,21.35
412541,21.35
412544,21.35
412547,21.35
412550,21.35
412553,21.35
412556,21.35
412559,21.35
412562,21.35
412565,21.35
412568,21.35
412571,21.35
412574,21.35
412577,21.35
412580,21.35
412583,21.35
412586,21.35
412589,21.35
412592,21.35
412595,21.35
412598,21.35
412601,21.35
412604,21.35
412607,21.35
412610,21.35
412613,21.35
412616,21.35
412619,21.35
412622,21.35
412688,21.37
412691,21.37
412694,21.37
412697,21.37
412701,21.37
412704,21.37
412707,21.37
412714,21.37
412717,21.37
412720,21.37
412723,21.37
412726,21.37
412729,21.37
412732,21.37
412745,21.37
412748,21.37
412751,21.37
412754,21.37
412757,21.37
412760,21.37
412763,21.37
412766,21.37
412769,21.37
412772,21.37
412775,21.37
412778,21.37
412781,21.37
412784,21.37
412787,21.37
412790,21.37
412793,21.37
412796,21.37
412799,21.37
412802,21.37
412805,21.37
412808,21.37
412820,21.37
412823,21.37
412826,21.37
412829,21.37
412832,21.37
412835,21.37
412838,21.37
412841,21.37
412848,21.37
412851,21.37
412854,21.37
412857,21.37
412860,21.37
412863,21.37
412866,21.37
412869,21.37
412872,21.37
412875,21.37
412878,21.37
412881,21.37
412884,21.37
412887,21.37
412890,21.37
412954,21.33
412957,21.33
412960,21.33
412963,21.33
412966,21.33
412969,21.33
412972,21.33
412975,21.33
412978,21.33
412981,21.33
412984,21.33
412987,21.33
412990,21.33
412993,21.33
412996,21.33
412999,21.33
413002,21.33
413005,21.33
413008,21.33
413011,21.33
413014,21.33
413017,21.33
413020,21.33
413023,21.33
413026,21.33
413029,21.33
413032,21.33
413035,21.33
413038,21.33
413041,21.33
413052,21.33
413055,21.33
413058,21.33
413061,21.33
413064,21.33
413073,21.33
413076,21.33
413079,21.33
413082,21.33
413085,21.33
413088,21.33
413091,21.33
413094,21.33
413097,21.33
413100,21.33
413103,21.33
413106,21.33
413109,21.33
413112,21.33
413115,21.33
413118,21.33
413124,21.33
413127,21.33
413130,21.33
413133,21.33
413136,21.33
413139,21.33
413142,21.33
413145,21.33
413148,21.33
413151,21.33
413154,21.33
413157,21.33
413160,21.33
413163,21.33
398762,21.4
398765,21.4
398768,21.4
398771,21.4
398774,21.4
398777,21.4
398780,21.4
398783,21.4
398786,21.4
398789,21.4
398792,21.4
398795,21.4
398798,21.4
398801,21.4
398804,21.4
398807,21.4
398810,21.4
398813,21.4
398816,21.4
398819,21.4
398822,21.4
398825,21.4
398828,21.4
398831,21.4
398834,21.4
398837,21.4
398840,21.4
398843,21.4
398846,21.4
398849,21.4
398852,21.4
398855,21.4
398858,21.4
398861,21.4
398864,21.4
398867,21.4
398870,21.4
398873,21.4
398876,21.4
398879,21.4
398882,21.4
398885,21.4
398888,21.4
398891,21.4
398894,21.4
398897,21.4
398900,21.4
398903,21.4
398906,21.4
398909,21.4
398912,21.4
398915,21.4
398918,21.4
398921,21.4
398924,21.4
398927,21.4
398930,21.4
398933,21.4
398936,21.4
398939,21.4
399048,21.39
399051,21.39
399054,21.39
399057,21.39
399060,21.39
399063,21.39
399066,21.39
399069,21.39
399072,21.39
399075,21.39
399078,21.39
399081,21.39
399084,21.39
399087,21.39
399090,21.39
399093,21.39
399096,21.39
399099,21.39
399102,21.39
399105,21.39
399108,21.39
399111,21.39
399114,21.39
399117,21.39
399120,21.39
399123,21.39
399126,21.39
399129,21.39
399132,21.39
399135,21.39
399138,21.39
399141,21.39
399144,21.39
399147,21.39
399150,21.39
399153,21.39
399156,21.39
399159,21.39
399162,21.39
399165,21.39
399168,21.39
399171,21.39
399174,21.39
399177,21.39
399180,21.39
399183,21.39
399186,21.39
399189,21.39
399192,21.39
399195,21.39
399198,21.39
399201,21.39
399204,21.39
399207,21.39
399210,21.39
399213,21.39
399216,21.39
399219,21.39
399222,21.39
399225,21.39
399228,21.39
399231,21.39
399234,21.39
399237,21.39
399367,21.37
399370,21.37
399373,21.37
399376,21.37
399379,21.37
399382,21.37
399385,21.37
399388,21.37
399391,21.37
399394,21.37
399397,21.37
399400,21.37
399403,21.37
399406,21.37
399409,21.37
399412,21.37
399415,21.37
399418,21.37
399421,21.37
399424,21.37
399427,21.37
399430,21.37
399433,21.37
399436,21.37
399439,21.37
399442,21.37
399445,21.37
399448,21.37
399451,21.37
399454,21.37
399457,21.37
399460,21.37
399463,21.37
399466,21.37
399469,21.37
399472,21.37
399475,21.37
399478,21.37
399481,21.37
399484,21.37
399487,21.37
399490,21.37
399493,21.37
399496,21.37
399499,21.37
399502,21.37
399505,21.37
399508,21.37
399511,21.37
399514,21.37
399517,21.37
399520,21.37
399523,21.37
399526,21.37
399529,21.37
399532,21.37
399535,21.37
399538,21.37
399541,21.37
399544,21.37
399547,21.37
399689,21.13
399692,21.13
399695,21.13
399698,21.13
399701,21.13
399704,21.13
399707,21.13
399710,21.13
399713,21.13
399716,21.13
399719,21.13
399722,21.13
399725,21.13
399728,21.13
399731,21.13
399734,21.13
399737,21.13
399740,21.13
399743,21.13
399746,21.13
399749,21.13
399752,21.13
399755,21.13
399758,21.13
399761,21.13
399764,21.13
399776,21.13
399779,21.13
399782,21.13
399785,21.13
399788,21.13
399791,21.13
399794,21.13
399797,21.13
399800,21.13
399803,21.13
399806,21.13
399809,21.13
399812,21.13
399815,21.13
399818,21.13
399821,21.13
399824,21.13
399827,21.13
399830,21.13
399833,21.13
399836,21.13
399839,21.13
399842,21.13
399845,21.13
399848,21.13
399851,21.13
399854,21.13
399857,21.13
399860,21.13
399863,21.13
399866,21.13
399869,21.13
399872,21.13
399875,21.13
399878,21.13
400037,21.36
400040,21.36
400043,21.36
400046,21.36
400049,21.36
400052,21.36
400055,21.36
400058,21.36
400061,21.36
400064,21.36
400067,21.36
400070,21.36
400078,21.36
400081,21.36
400084,21.36
400087,21.36
400090,21.36
400093,21.36
400096,21.36
400099,21.36
400102,21.36
400105,21.36
400108,21.36
400111,21.36
400114,21.36
400117,21.36
400120,21.36
400123,21.36
400126,21.36
400129,21.36
400132,21.36
400135,21.36
400138,21.36
400141,21.36
400144,21.36
400147,21.36
400150,21.36
400153,21.36
400156,21.36
400159,21.36
400162,21.36
400165,21.36
400168,21.36
400171,21.36
400174,21.36
400177,21.36
400180,21.36
400183,21.36
400186,21.36
400189,21.36
400192,21.36
400195,21.36
400198,21.36
400201,21.36
400204,21.36
400207,21.36
400285,21.37
400288,21.37
400291,21.37
400294,21.37
400297,21.37
400300,21.37
400303,21.37
400306,21.37
400309,21.37
400312,21.37
400315,21.37
400318,21.37
400321,21.37
400324,21.37
400327,21.37
400330,21.37
400333,21.37
400336,21.37
400339,21.37
400342,21.37
400345,21.37
400348,21.37
400351,21.37
400354,21.37
400357,21.37
400360,21.37
400363,21.37
400366,21.37
400369,21.37
400372,21.37
400375,21.37
400378,21.37
400381,21.37
400393,21.37
400396,21.37
400399,21.37
400402,21.37
400405,21.37
400408,21.37
400411,21.37
400414,21.37
400417,21.37
400420,21.37
400423,21.37
400426,21.37
400429,21.37
400432,21.37
400435,21.37
400438,21.37
400441,21.37
400444,21.37
400447,21.37
400450,21.37
400453,21.37
400456,21.37
400459,21.37
400462,21.37
400465,21.37
400468,21.37
400471,21.37
400593,21.4
400596,21.4
400599,21.4
400602,21.4
400605,21.4
400608,21.4
400611,21.4
400614,21.4
400617,21.4
400620,21.4
400623,21.4
400626,21.4
400629,21.4
400632,21.4
400635,21.4
400638,21.4
400641,21.4
400644,21.4
400647,21.4
400650,21.4
400653,21.4
400656,21.4
400659,21.4
400662,21.4
400665,21.4
400668,21.4
400671,21.4
400674,21.4
400677,21.4
400680,21.4
400683,21.4
400686,21.4
400689,21.4
400692,21.4
400695,21.4
400707,21.4
400710,21.4
400713,21.4
400716,21.4
400719,21.4
400722,21.4
400725,21.4
400728,21.4
400731,21.4
400734,21.4
400737,21.4
400740,21.4
400743,21.4
400746,21.4
400749,21.4
400752,21.4
400755,21.4
400758,21.4
400761,21.4
400764,21.4
400767,21.4
400770,21.4
400773,21.4
400776,21.4
400779,21.4
400782,21.4
400880,21.38
400883,21.38
400886,21.38
400889,21.38
400892,21.38
400895,21.38
400898,21.38
400901,21.38
400904,21.38
400907,21.38
400910,21.38
400913,21.38
400916,21.38
400919,21.38
400922,21.38
400925,21.38
400928,21.38
400931,21.38
400934,21.38
400937,21.38
400940,21.38
400943,21.38
400946,21.38
400949,21.38
400952,21.38
400955,21.38
400958,21.38
400961,21.38
400964,21.38
400967,21.38
400970,21.38
400973,21.38
400976,21.38
400988,21.38
400991,21.38
400994,21.38
400997,21.38
401000,21.38
401003,21.38
401006,21.38
401009,21.38
401012,21.38
401015,21.38
401018,21.38
401021,21.38
401024,21.38
401027,21.38
401030,21.38
401033,21.38
401036,21.38
401039,21.38
401042,21.38
401045,21.38
401048,21.38
401051,21.38
401054,21.38
401057,21.38
401060,21.38
401063,21.38
401066,21.38
401069,21.38
401072,21.38
401176,21.36
401179,21.36
401182,21.36
401185,21.36
401188,21.36
401191,21.36
401194,21.36
401197,21.36
401200,21.36
401203,21.36
401206,21.36
401209,21.36
401212,21.36
401215,21.36
401218,21.36
401221,21.36
401224,21.36
401227,21.36
401230,21.36
401233,21.36
401236,21.36
401239,21.36
401242,21.36
401245,21.36
401248,21.36
401251,21.36
401254,21.36
401257,21.36
401260,21.36
401263,21.36
401266,21.36
401269,21.36
401281,21.36
401284,21.36
401287,21.36
401290,21.36
401293,21.36
401296,21.36
401299,21.36
401302,21.36
401305,21.36
401308,21.36
401311,21.36
401314,21.36
401317,21.36
401320,21.36
401323,21.36
401326,21.36
401329,21.36
401332,21.36
401335,21.36
401338,21.36
401341,21.36
401344,21.36
401347,21.36
401350,21.36
401353,21.36
401356,21.36
401359,21.36
401362,21.36
401365,21.36
401368,21.36
401480,21.38
401483,21.38
401486,21.38
401489,21.38
401492,21.38
401495,21.38
401498,21.38
401501,21.38
401504,21.38
401507,21.38
401510,21.38
401513,21.38
401516,21.38
401519,21.38
401522,21.38
401525,21.38
401528,21.38
401531,21.38
401534,21.38
401537,21.38
401540,21.38
401543,21.38
401546,21.38
401549,21.38
401552,21.38
401555,21.38
401558,21.38
401561,21.38
401564,21.38
401567,21.38
401570,21.38
401582,21.38
401585,21.38
401588,21.38
401591,21.38
401594,21.38
401597,21.38
401600,21.38
401603,21.38
401606,21.38
401609,21.38
401612,21.38
401615,21.38
401618,21.38
401621,21.38
401624,21.38
401627,21.38
401630,21.38
401633,21.38
401636,21.38
401639,21.38
401642,21.38
401645,21.38
401648,21.38
401651,21.38
401654,21.38
401657,21.38
401660,21.38
401663,21.38
401666,21.38
401669,21.38
401672,21.38
401792,21.36
401795,21.36
401798,21.36
401801,21.36
401804,21.36
401807,21.36
401810,21.36
401813,21.36
401816,21.36
401819,21.36
401822,21.36
401825,21.36
401828,21.36
401831,21.36
401834,21.36
401837,21.36
401840,21.36
401843,21.36
401846,21.36
401849,21.36
401852,21.36
401855,21.36
401858,21.36
401861,21.36
401864,21.36
401867,21.36
401870,21.36
401873,21.36
401876,21.36
401879,21.36
401882,21.36
401885,21.36
401888,21.36
401900,21.36
401903,21.36
401906,21.36
401909,21.36
401912,21.36
401915,21.36
401918,21.36
401921,21.36
401924,21.36
401927,21.36
401930,21.36
401933,21.36
401936,21.36
401939,21.36
401942,21.36
401945,21.36
401948,21.36
401951,21.36
401954,21.36
401957,21.36
401960,21.36
401963,21.36
401966,21.36
401969,21.36
401972,21.36
401975,21.36
401978,21.36
402091,21.38
402094,21.38
402097,21.38
402100,21.38
402103,21.38
402106,21.38
402109,21.38
402112,21.38
402115,21.38
402118,21.38
402121,21.38
402124,21.38
402127,21.38
402130,21.38
402133,21.38
402136,21.38
402139,21.38
402142,21.38
402145,21.38
402148,21.38
402151,21.38
402154,21.38
402157,21.38
402160,21.38
402163,21.38
402166,21.38
402169,21.38
402172,21.38
402175,21.38
402178,21.38
402181,21.38
402184,21.38
402187,21.38
402196,21.38
402199,21.38
402202,21.38
402205,21.38
402208,21.38
402211,21.38
402214,21.38
402217,21.38
402220,21.38
402223,21.38
402226,21.38
402229,21.38
402232,21.38
402235,21.38
402238,21.38
402241,21.38
402244,21.38
402247,21.38
402250,21.38
402253,21.38
402256,21.38
402259,21.38
402262,21.38
402265,21.38
402268,21.38
402271,21.38
433746,21.4
433751,21.4
433754,21.4
433757,21.4
433760,21.4
433763,21.4
433766,21.4
433769,21.4
433772,21.4
433775,21.4
433778,21.4
433781,21.4
433784,21.4
433787,21.4
433790,21.4
433793,21.4
433796,21.4
433799,21.4
433802,21.4
433805,21.4
433808,21.4
433811,21.4
433814,21.4
433817,21.4
433820,21.4
433823,21.4
433826,21.4
433835,21.4
433838,21.4
433841,21.4
433844,21.4
433847,21.4
433850,21.4
433853,21.4
433856,21.4
433859,21.4
433862,21.4
433865,21.4
433868,21.4
433871,21.4
433874,21.4
433877,21.4
433880,21.4
433883,21.4
433886,21.4
433889,21.4
433892,21.4
433895,21.4
433898,21.4
433901,21.4
433904,21.4
433907,21.4
433913,21.4
433916,21.4
433919,21.4
433922,21.4
433925,21.4
433928,21.4
433931,21.4
433934,21.4
433937,21.4
433940,21.4
433943,21.4
433949,21.4
433952,21.4
433955,21.4
433958,21.4
433961,21.4
433964,21.4
433967,21.4
433970,21.4
433973,21.4
433976,21.4
433979,21.4
433982,21.4
433985,21.4
433994,21.4
433997,21.4
434000,21.4
434003,21.4
434006,21.4
434009,21.4
434012,21.4
434015,21.4
434018,21.4
434021,21.4
427553,21.36
427556,21.36
427559,21.36
427562,21.36
427565,21.36
427568,21.36
